1657634291.0418286,601
1657634291.2484431,627
1657634291.4530132,642
1657634291.6576881,662
1657634291.862336,682
1657634292.0680923,712
1657634292.273467,728
1657634292.4791527,752
1657634292.6845224,770
1657634292.8901074,789
1657634293.0958178,803
1657634293.30139,839
1657634293.5068238,849
1657634293.7125616,883
1657634293.9177883,902
1657634294.1230152,930
1657634294.3283238,954
1657634294.5335107,962
1657634294.7389078,1005
1657634294.944723,998
1657634295.1504185,1021
1657634295.3561049,1054
1657634295.5620246,1082
1657634295.7678204,1087
1657634295.9739935,1125
1657634296.1800177,1138
1657634296.3855698,1154
1657634296.5912678,1179
1657634296.7968194,1215
1657634297.002512,1217
1657634297.2081182,8190
1657634297.4134874,1273
1657634297.618916,8190
1657634297.8248892,8190
1657634298.0308294,8190
1657634298.236501,8190
1657634298.4420183,8190
1657634298.647673,8190
1657634298.8535433,8190
1657634298.8790975,8190
1657634299.0846512,8190
1657634299.2901535,8190
1657634299.4959197,8190
1657634299.701409,8190
1657634299.9071336,8190
1657634300.112515,8190
1657634300.3181572,8190
1657634300.343725,8190
1657634300.369165,8190
1657634300.3949404,8190
1657634300.601156,8190
1657634300.8070412,8190
1657634301.0128243,8190
1657634301.218953,1229
1657634301.424609,1199
1657634301.6303663,8190
1657634301.836355,8190
1657634302.0421152,8190
1657634302.2480428,1119
1657634302.45404,1105
1657634302.6600945,1075
1657634302.86624,1059
1657634303.0721953,8190
1657634303.278171,1014
1657634303.4840386,981
1657634303.6901922,964
1657634303.896201,947
1657634304.1023612,942
1657634304.308223,916
1657634304.5142446,885
1657634304.7199936,872
1657634304.9258556,861
1657634305.1320198,824
1657634305.3380375,816
1657634305.543836,776
1657634305.7498722,767
1657634305.9560542,734
1657634306.1624384,717
1657634306.3686407,700
1657634306.5748973,673
1657634306.7808754,651
1657634306.986969,631
1657634307.1928918,612
1657634307.3988671,587
1657634307.6055007,567
1657634307.8116987,541
1657634308.0175676,525
1657634308.2237046,502
1657634308.4299738,474
1657634308.635849,452
1657634308.842053,430
1657634309.0482304,410
1657634309.2540314,388
1657634309.4602444,361
1657634309.6664538,339
1657634309.8724673,330
1657634310.0788898,331
1657634310.2847288,331
1657634310.4910147,330
1657634310.6972158,329
1657634310.903031,329
1657634311.1091905,329
1657634311.3152394,328
1657634311.5213969,336
1657634311.7272143,353
1657634311.933128,372
1657634312.138921,402
1657634312.3451629,424
1657634312.550628,444
1657634312.7565367,469
1657634312.9618409,487
1657634313.1675613,514
1657634313.3731675,537
1657634313.579004,553
1657634313.7841814,573
1657634313.9897149,602
1657634314.194902,623
1657634314.4002364,642
1657634314.605846,663
1657634314.8114977,688
1657634315.0168095,702
1657634315.2219734,722
1657634315.427533,750
1657634315.6331656,775
1657634315.8386235,792
1657634316.0439043,815
1657634316.2491167,826
1657634316.455046,859
1657634316.6607904,863
1657634316.8662345,903
1657634317.0714803,929
1657634317.2767673,951
1657634317.4822235,965
1657634317.687371,981
1657634317.8924854,1005
1657634318.098045,8190
1657634318.3035648,1065
1657634318.5087802,1078
1657634318.7144232,1088
1657634318.919663,1113
1657634319.124908,1130
1657634319.3302405,1168
1657634319.5356517,1220
1657634319.7412784,1205
1657634319.9467528,1233
1657634320.1523354,1244
1657634320.3575063,1256
1657634320.5629706,8190
1657634320.7683132,8190
1657634320.7935665,8190
1657634320.9991193,8190
1657634321.2046564,8190
1657634321.410428,8190
1657634321.6159642,8190
1657634321.8227527,8190
1657634322.0280962,8190
1657634322.233352,8190
1657634322.438593,8190
1657634322.6445017,8190
1657634322.8505898,8190
1657634323.0562103,8190
1657634323.262044,8190
1657634323.4678338,8190
1657634323.673499,1260
1657634323.879136,1265
1657634324.0853338,1248
1657634324.2915142,1217
1657634324.4972935,1215
1657634324.703159,1177
1657634324.9092946,1170
1657634325.1151948,1141
1657634325.3216202,1114
1657634325.5273478,1095
1657634325.7337298,1070
1657634325.9397597,1038
1657634326.1459458,1033
1657634326.3521328,995
1657634326.5583606,977
1657634326.7643602,947
1657634326.9702652,938
1657634327.1764126,907
1657634327.3824632,900
1657634327.5886214,869
1657634327.794263,860
1657634328.0004303,838
1657634328.206081,810
1657634328.4120889,798
1657634328.6180272,768
1657634328.8237913,748
1657634329.029934,731
1657634329.2357087,704
1657634329.4419026,689
1657634329.6476977,661
1657634329.8537467,639
1657634330.0599027,615
1657634330.2656608,597
1657634330.4714663,573
1657634330.6773183,551
1657634330.8836086,534
1657634331.0898275,505
1657634331.2956777,486
1657634331.5016625,460
1657634331.7077885,441
1657634331.9137259,418
1657634332.1195264,395
1657634332.3256426,373
1657634332.531939,351
1657634332.7377005,330
1657634332.943864,329
1657634333.150054,330
1657634333.3561852,329
1657634333.5625956,330
1657634333.7687871,330
1657634333.9745922,328
