1657622561.9455903,942
1657622562.412674,918
1657622562.8881695,967
1657622563.3652322,935
1657622563.880634,921
1657622564.3565726,900
1657622564.8328812,954
1657622565.3113632,915
1657622565.782291,904
1657622566.2518442,913
1657622566.728066,951
1657622567.2052193,896
1657622567.6829193,988
1657622568.159489,957
1657622568.634906,958
1657622569.1111658,939
1657622569.5879834,958
1657622570.063808,877
1657622570.5398169,987
1657622571.0173237,949
1657622571.4934466,945
1657622571.9693618,951
1657622572.44593,927
1657622572.9233077,964
1657622573.3995218,934
1657622573.8746486,970
1657622574.3506746,871
1657622574.8281126,924
1657622575.3043258,871
1657622575.780244,926
1657622576.2568746,941
1657622576.7330477,951
1657622577.2089407,924
1657622577.6844554,943
1657622578.1655352,970
1657622578.6421638,954
1657622579.1122,940
1657622579.5874057,956
1657622580.0666692,891
1657622580.5454798,8191
1657622581.0151658,926
1657622581.4946697,920
1657622581.9742203,944
1657622582.452775,932
1657622582.9311254,920
1657622583.4098716,946
1657622583.8879228,928
1657622584.3676145,882
1657622584.8457232,892
1657622585.3234994,913
1657622585.8014135,938
1657622586.280156,912
1657622586.759229,994
1657622587.2374218,929
1657622587.7162266,925
1657622588.1938615,911
1657622588.6715384,929
1657622589.151375,927
1657622589.6306083,929
1657622590.1086907,856
1657622590.5874195,947
1657622591.0671585,923
1657622591.545666,978
1657622592.0238407,928
1657622592.5027127,882
1657622592.9817433,971
1657622593.4601183,960
1657622593.9398906,967
1657622594.4201546,964
1657622594.8988016,946
1657622595.3783796,925
1657622595.8562806,915
1657622596.3342886,917
1657622596.8137946,988
1657622597.2927403,957
1657622597.7707965,948
1657622598.2508547,920
1657622598.7289562,917
1657622599.2073047,947
1657622599.6869018,948
1657622600.1678705,937
1657622600.6475537,904
1657622601.1260047,965
1657622601.6040268,910
1657622602.0827253,890
1657622602.5603352,961
1657622603.0382507,907
1657622603.5159101,940
1657622603.9958744,943
1657622604.4750526,930
1657622604.9530387,891
1657622605.4321709,873
1657622605.9108984,921
1657622606.3908424,930
1657622606.8690546,958
1657622607.3474102,847
1657622607.8255458,1017
1657622608.3043911,898
1657622608.7838116,949
1657622609.264206,918
1657622609.7440732,947
1657622610.222359,940
1657622610.7018046,1006
1657622611.1795504,932
1657622611.6577144,919
1657622612.1367576,897
1657622612.6162665,956
1657622613.0949554,970
1657622613.5730598,964
1657622614.0516818,934
1657622614.5293689,885
1657622615.008551,989
1657622615.4870543,933
1657622615.9667127,951
1657622616.4452076,941
1657622616.9232051,896
1657622617.4015052,973
1657622617.880893,946
1657622618.3587773,923
1657622618.8366256,946
1657622619.3160083,925
1657622619.7952757,948
1657622620.2739985,930
1657622620.754106,938
1657622621.2319143,954
1657622621.7098958,951
