['3006821', '26', '139']
['3008849', '29', '141']
['3008856', '29', '141']
['3008870', '29', '141']
['3008877', '29', '141']
['3008892', '29', '141']
['3008899', '29', '141']
['3008906', '29', '140']
['3008920', '29', '140']
['3008928', '29', '140']
['3008942', '28', '141']
['3008949', '28', '141']
['3008957', '28', '141']
['3008971', '28', '141']
['3008978', '28', '141']
['3008985', '28', '141']
['3009000', '28', '140']
['3009007', '28', '140']
['3009021', '28', '140']
['3009028', '28', '140']
['3009036', '28', '140']
['3009050', '27', '140']
['3009057', '27', '140']
['3009072', '27', '140']
['3009079', '27', '140']
['3009086', '27', '140']
['3009100', '27', '140']
['3009108', '27', '140']
['3009122', '27', '140']
['3009129', '27', '140']
['3009136', '27', '140']
['3009151', '27', '140']
['3009158', '27', '140']
['3009172', '27', '140']
['3009180', '27', '140']
['3009187', '27', '140']
['3009201', '27', '141']
['3009208', '27', '141']
['3009223', '27', '140']
['3009230', '27', '140']
['3009237', '27', '140']
['3009251', '27', '140']
['3009259', '27', '140']
['3009273', '27', '140']
['3009280', '27', '140']
['3009287', '27', '140']
['3009302', '27', '140']
['3009309', '27', '140']
['3009323', '27', '140']
['3009331', '27', '140']
['3009338', '27', '140']
['3009352', '27', '140']
['3009359', '27', '140']
['3009374', '27', '140']
['3009381', '27', '140']
['3009388', '27', '140']
['3009403', '27', '140']
['3009410', '27', '140']
['3009424', '27', '139']
['3009431', '27', '139']
['3009438', '27', '139']
['3009453', '26', '139']
['3009460', '26', '139']
['3009474', '26', '139']
['3009481', '26', '139']
['3009489', '26', '139']
['3009503', '26', '139']
['3009510', '26', '139']
['3009525', '26', '139']
['3009532', '26', '139']
['3009539', '26', '139']
['3009553', '26', '139']
['3009561', '26', '139']
['3009575', '26', '139']
['3009582', '26', '139']
['3009589', '26', '139']
['3009604', '26', '139']
['3009611', '26', '139']
['3009625', '26', '139']
['3009633', '26', '139']
['3009640', '26', '139']
['3009654', '26', '138']
['3009661', '26', '138']
['3009669', '26', '138']
['3009683', '26', '138']
['3009690', '27', '139']
['3009704', '27', '139']
['3009712', '27', '139']
['3009719', '27', '139']
['3009733', '27', '139']
['3009740', '27', '139']
['3009755', '27', '139']
['3009762', '27', '139']
['3009769', '27', '140']
['3009784', '27', '140']
['3009791', '27', '140']
['3009805', '27', '140']
['3009812', '26', '140']
['3009820', '26', '140']
['3009834', '26', '139']
['3009841', '26', '139']
['3009855', '26', '139']
['3009863', '26', '139']
['3009870', '26', '139']
['3009884', '26', '139']
['3009892', '26', '139']
['3009906', '26', '139']
['3009913', '26', '139']
['3009920', '26', '139']
['3009935', '26', '139']
['3009942', '26', '139']
['3009956', '25', '139']
['3009963', '25', '139']
['3009971', '25', '139']
['3009985', '25', '138']
['3009992', '25', '138']
['3010007', '25', '138']
['3010014', '26', '138']
['3010021', '26', '138']
['3010035', '26', '138']
['3010043', '26', '139']
['3010057', '26', '139']
['3010064', '26', '139']
['3010071', '26', '139']
['3010086', '26', '138']
['3010093', '26', '138']
['3010107', '26', '139']
['3010115', '26', '139']
['3010122', '26', '139']
['3010136', '27', '140']
['3010143', '27', '140']
['3010158', '27', '140']
['3010165', '27', '140']
['3010172', '27', '140']
['3010186', '27', '140']
['3010194', '27', '140']
['3010208', '27', '139']
['3010215', '27', '140']
['3010222', '27', '140']
['3010237', '27', '140']
['3010244', '27', '139']
['3010251', '26', '139']
['3010266', '26', '139']
['3010273', '26', '139']
['3010287', '26', '139']
['3010294', '26', '139']
['3010301', '26', '139']
['3010316', '26', '139']
['3010323', '26', '139']
['3010338', '26', '139']
['3010345', '26', '139']
['3010352', '26', '139']
['3010366', '26', '139']
['3010373', '26', '139']
['3010388', '26', '139']
['3010395', '26', '139']
['3010402', '26', '139']
['3010417', '26', '139']
['3010424', '26', '139']
['3010438', '26', '139']
['3010445', '26', '139']
['3010453', '26', '139']
['3010467', '27', '139']
['3010474', '27', '139']
['3010489', '27', '139']
['3010496', '27', '139']
['3010503', '27', '139']
['3010517', '27', '139']
['3010524', '27', '139']
['3010539', '27', '139']
['3010546', '27', '139']
['3010553', '27', '140']
['3010568', '27', '139']
['3010575', '26', '139']
['3010589', '26', '139']
['3010596', '26', '139']
['3010604', '26', '139']
['3010618', '26', '139']
['3010625', '26', '139']
['3010640', '26', '139']
['3010647', '26', '139']
['3010654', '26', '139']
['3010668', '26', '139']
['3010676', '26', '139']
['3010690', '26', '139']
['3010697', '26', '139']
['3010704', '26', '139']
['3010719', '26', '139']
['3010726', '26', '139']
['3010740', '26', '139']
['3010747', '26', '139']
['3010755', '25', '139']
['3010769', '26', '139']
['3010776', '26', '139']
['3010791', '26', '139']
['3010798', '26', '139']
['3010805', '26', '139']
['3010820', '26', '139']
['3010827', '26', '139']
['3010834', '26', '139']
['3010849', '26', '139']
['3010856', '26', '139']
['3010870', '26', '139']
['3010877', '26', '139']
['3010885', '26', '139']
['3010899', '26', '139']
['3010906', '26', '139']
['3010921', '26', '139']
['3010928', '26', '139']
['3010935', '26', '139']
['3010949', '26', '139']
['3010957', '26', '139']
['3010971', '26', '139']
['3010978', '26', '138']
['3010985', '26', '138']
['3011000', '26', '139']
['3011007', '26', '139']
['3011021', '26', '139']
['3011029', '26', '139']
['3011036', '26', '139']
['3011050', '26', '139']
['3011057', '26', '139']
['3011072', '27', '139']
['3011079', '27', '139']
['3011086', '27', '139']
['3011100', '27', '140']
['3011108', '27', '140']
['3011122', '27', '140']
['3011129', '28', '140']
['3011137', '28', '140']
['3011151', '28', '140']
['3011158', '28', '140']
['3011172', '28', '140']
['3011180', '28', '140']
['3011187', '28', '140']
['3011201', '28', '140']
['3011208', '28', '140']
['3011223', '28', '140']
['3011230', '28', '140']
['3011237', '28', '140']
['3011252', '27', '140']
['3011259', '27', '140']
['3011273', '27', '140']
['3011280', '27', '140']
['3011288', '27', '140']
['3011302', '27', '140']
['3011309', '28', '140']
['3011316', '28', '140']
['3011331', '28', '140']
['3011338', '28', '140']
['3011352', '28', '140']
['3011360', '28', '140']
['3011367', '29', '140']
['3011381', '29', '140']
['3011388', '29', '141']
['3011403', '29', '141']
['3011410', '28', '141']
['3011417', '28', '141']
['3011431', '28', '141']
['3011439', '28', '141']
['3011453', '28', '141']
['3011460', '28', '141']
['3011467', '28', '141']
['3011482', '28', '141']
['3011489', '28', '141']
['3011503', '28', '141']
['3011511', '28', '141']
['3011518', '28', '141']
['3011532', '28', '140']
['3011539', '28', '140']
['3011554', '28', '140']
['3011561', '28', '140']
['3011568', '28', '140']
['3011582', '28', '140']
['3011590', '28', '139']
['3011604', '28', '140']
['3011611', '28', '140']
['3011618', '28', '140']
['3011633', '28', '140']
['3011640', '28', '140']
['3011654', '28', '140']
['3011662', '28', '140']
['3011669', '27', '139']
['3011683', '27', '139']
['3011690', '27', '139']
['3011705', '27', '139']
['3011712', '27', '139']
['3011719', '27', '139']
['3011734', '27', '139']
['3011741', '27', '139']
['3011755', '27', '139']
['3011762', '27', '139']
['3011769', '27', '139']
['3011784', '27', '139']
['3011791', '27', '139']
['3011805', '27', '139']
['3011813', '27', '139']
['3011820', '27', '139']
['3011834', '27', '139']
['3011841', '27', '139']
['3011856', '27', '139']
['3011863', '27', '139']
['3011870', '27', '139']
['3011885', '26', '139']
['3011892', '26', '139']
['3011906', '26', '138']
['3011913', '26', '138']
['3011920', '26', '139']
['3011935', '26', '139']
['3011942', '26', '139']
['3011957', '26', '139']
['3011964', '26', '139']
['3011971', '26', '139']
['3011985', '26', '139']
['3011992', '26', '139']
['3012000', '26', '139']
['3012014', '26', '139']
['3012021', '27', '139']
['3012036', '27', '139']
['3012043', '27', '139']
['3012050', '27', '139']
['3012064', '27', '140']
['3012072', '27', '140']
['3012086', '27', '140']
['3012093', '27', '140']
['3012100', '27', '140']
['3012115', '27', '140']
['3012122', '27', '140']
['3012136', '27', '140']
['3012143', '27', '140']
['3012151', '27', '140']
['3012165', '27', '140']
['3012172', '27', '140']
['3012187', '27', '140']
['3012194', '27', '140']
['3012201', '27', '140']
['3012215', '27', '140']
['3012223', '27', '140']
['3012237', '26', '139']
['3012244', '26', '139']
['3012251', '26', '139']
['3012266', '26', '139']
['3012273', '26', '139']
['3012287', '26', '139']
['3012295', '26', '139']
['3012302', '26', '139']
['3012316', '26', '139']
['3012323', '26', '139']
['3012338', '26', '139']
['3012345', '26', '139']
['3012352', '26', '139']
['3012366', '26', '139']
['3012374', '26', '139']
['3012388', '26', '139']
['3012395', '26', '139']
['3012403', '26', '139']
['3012417', '25', '139']
['3012424', '25', '139']
['3012438', '26', '139']
['3012446', '26', '139']
['3012453', '26', '139']
['3012467', '26', '139']
['3012474', '26', '139']
['3012489', '26', '139']
['3012496', '25', '139']
['3012503', '25', '139']
['3012518', '25', '139']
['3012525', '25', '139']
['3012539', '25', '139']
['3012546', '25', '138']
['3012554', '25', '138']
['3012568', '25', '138']
['3012575', '25', '138']
['3012589', '25', '138']
['3012597', '25', '138']
['3012604', '25', '138']
['3012618', '25', '139']
['3012626', '25', '139']
['3012633', '25', '139']
['3012647', '25', '139']
['3012654', '25', '139']
['3012669', '25', '139']
['3012676', '25', '139']
['3012683', '25', '139']
['3012697', '25', '139']
['3012705', '25', '139']
['3012719', '25', '138']
['3012726', '25', '138']
['3012733', '25', '138']
['3012748', '26', '138']
['3012755', '26', '139']
['3012769', '26', '138']
['3012777', '26', '138']
['3012784', '25', '138']
['3012798', '25', '138']
['3012805', '25', '138']
['3012820', '25', '138']
['3012827', '25', '138']
['3012834', '25', '138']
['3012848', '26', '138']
['3012856', '26', '138']
['3012870', '26', '138']
['3012877', '26', '138']
['3012884', '26', '138']
['3012899', '25', '138']
['3012906', '25', '138']
['3012920', '25', '138']
['3012927', '25', '138']
['3012935', '25', '138']
['3012949', '25', '138']
['3012956', '25', '138']
['3012971', '26', '138']
['3012978', '26', '138']
['3012985', '26', '137']
['3012999', '25', '137']
['3013007', '25', '137']
['3013021', '25', '137']
['3013028', '25', '137']
['3013035', '25', '137']
['3013050', '25', '137']
['3013057', '25', '137']
['3013071', '25', '137']
['3013078', '25', '137']
['3013086', '25', '137']
['3013100', '25', '137']
['3013107', '25', '137']
['3013122', '25', '137']
['3013129', '25', '137']
['3013136', '25', '137']
['3013150', '25', '137']
['3013158', '25', '137']
['3013172', '25', '137']
['3013179', '25', '137']
['3013186', '25', '137']
['3013201', '25', '137']
['3013208', '25', '137']
['3013222', '25', '137']
['3013230', '25', '137']
['3013237', '25', '137']
['3013251', '25', '137']
['3013258', '25', '137']
['3013273', '24', '137']
['3013280', '24', '137']
['3013287', '24', '137']
['3013301', '24', '137']
['3013309', '24', '137']
['3013323', '25', '137']
['3013330', '25', '137']
['3013338', '25', '137']
['3013352', '25', '137']
['3013359', '25', '137']
['3013373', '25', '137']
['3013381', '25', '137']
['3013388', '24', '137']
['3013402', '24', '137']
['3013409', '24', '137']
['3013424', '24', '137']
['3013431', '25', '137']
['3013438', '25', '137']
['3013453', '25', '137']
['3013460', '25', '137']
['3013467', '25', '137']
['3013481', '25', '137']
['3013489', '25', '137']
['3013503', '25', '137']
['3013510', '25', '137']
['3013517', '25', '137']
['3013532', '25', '137']
['3013539', '25', '137']
['3013553', '25', '137']
['3013561', '25', '137']
['3013568', '25', '137']
['3013582', '26', '137']
['3013589', '25', '137']
['3013604', '25', '137']
['3013611', '25', '137']
['3013618', '25', '138']
['3013632', '25', '138']
['3013640', '25', '138']
['3013654', '25', '138']
['3013661', '25', '138']
['3013668', '25', '138']
['3013683', '25', '138']
['3013690', '25', '138']
['3013704', '25', '138']
['3013711', '25', '138']
['3013719', '25', '138']
['3013733', '25', '138']
['3013740', '25', '138']
['3013755', '25', '138']
['3013762', '25', '138']
['3013769', '25', '138']
['3013783', '25', '138']
['3013791', '25', '138']
['3013805', '25', '138']
['3013812', '25', '138']
['3013819', '25', '138']
['3013834', '25', '138']
['3013841', '25', '138']
['3013855', '25', '137']
['3013862', '25', '138']
['3013870', '25', '138']
['3013884', '25', '138']
['3013891', '25', '138']
['3013906', '25', '138']
['3013913', '25', '138']
['3013920', '25', '138']
['3013934', '25', '137']
['3013942', '25', '137']
['3013956', '25', '137']
['3013963', '25', '137']
['3013970', '25', '137']
['3013985', '25', '137']
['3013992', '25', '137']
['3014006', '25', '137']
['3014014', '25', '138']
['3014021', '26', '138']
['3014035', '26', '138']
['3014042', '26', '138']
['3014057', '26', '138']
['3014064', '26', '138']
['3014071', '26', '138']
['3014085', '26', '138']
['3014093', '26', '138']
['3014107', '26', '138']
['3014114', '26', '138']
['3014122', '26', '138']
['3014136', '26', '138']
['3014143', '26', '138']
['3014150', '26', '138']
['3014165', '26', '138']
['3014172', '26', '138']
['3014186', '25', '138']
['3014193', '26', '138']
['3014201', '26', '138']
['3014215', '26', '138']
['3014222', '26', '138']
['3014237', '26', '138']
['3014244', '26', '138']
['3014251', '26', '138']
['3014265', '26', '138']
['3014273', '26', '139']
['3014287', '26', '139']
['3014294', '26', '139']
['3014301', '26', '139']
['3014316', '26', '139']
['3014323', '26', '139']
['3014337', '26', '139']
['3014344', '26', '139']
['3014352', '26', '139']
['3014366', '26', '139']
['3014373', '26', '139']
['3014388', '26', '139']
['3014395', '26', '139']
['3014402', '26', '139']
['3014417', '26', '139']
['3014424', '26', '139']
['3014438', '27', '139']
['3014446', '26', '138']
['3014453', '26', '138']
['3014467', '26', '138']
['3014474', '27', '138']
['3014489', '26', '138']
['3014496', '26', '138']
['3014503', '26', '138']
['3014517', '26', '138']
['3014525', '26', '138']
['3014539', '26', '138']
['3014546', '26', '138']
['3014553', '26', '138']
['3014568', '26', '138']
['3014575', '26', '138']
['3014582', '27', '139']
['3014597', '27', '139']
['3014604', '27', '139']
['3014618', '26', '139']
['3014625', '26', '139']
['3014633', '26', '139']
['3014647', '26', '139']
['3014654', '26', '139']
['3014669', '27', '139']
['3014676', '27', '139']
['3014683', '27', '139']
['3014697', '27', '139']
['3014705', '27', '139']
['3014719', '27', '139']
['3014726', '27', '139']
['3014733', '27', '139']
['3014748', '27', '139']
['3014755', '28', '139']
['3014769', '28', '139']
['3014776', '28', '139']
['3014784', '28', '139']
['3014798', '28', '139']
['3014805', '28', '139']
['3014820', '28', '139']
['3014827', '28', '139']
['3014834', '28', '139']
['3014848', '28', '139']
['3014856', '28', '139']
['3014870', '27', '139']
['3014877', '27', '139']
['3014884', '27', '139']
['3014899', '28', '139']
['3014906', '28', '139']
['3014920', '28', '139']
['3014928', '28', '139']
['3014935', '28', '139']
['3014949', '28', '139']
['3014956', '28', '139']
['3014971', '28', '139']
['3014978', '28', '139']
['3014985', '28', '139']
['3014999', '27', '139']
['3015007', '27', '139']
['3015021', '27', '139']
['3015028', '27', '139']
['3015035', '27', '139']
['3015050', '27', '139']
['3015057', '27', '138']
['3015071', '26', '138']
['3015079', '26', '138']
['3015086', '26', '138']
['3015100', '26', '138']
['3015107', '26', '138']
['3015122', '26', '137']
['3015129', '26', '137']
['3015136', '26', '137']
['3015150', '26', '137']
['3015158', '26', '137']
['3015172', '26', '137']
['3015179', '26', '137']
['3015186', '26', '137']
['3015201', '26', '137']
['3015208', '26', '137']
['3015222', '26', '136']
['3015230', '26', '136']
['3015237', '26', '136']
['3015251', '26', '136']
['3015258', '26', '136']
['3015273', '26', '135']
['3015280', '26', '135']
['3015287', '26', '135']
['3015302', '26', '135']
['3015309', '26', '135']
['3015316', '26', '135']
['3015330', '26', '135']
['3015337', '25', '135']
['3015352', '26', '135']
['3015359', '26', '135']
['3015366', '26', '135']
['3015380', '26', '135']
['3015388', '26', '135']
['3015402', '26', '135']
['3015409', '27', '135']
['3015417', '27', '135']
['3015431', '27', '134']
['3015438', '27', '134']
['3015453', '27', '134']
['3015460', '27', '134']
['3015467', '27', '134']
['3015481', '27', '133']
['3015488', '27', '133']
['3015503', '28', '133']
['3015510', '28', '133']
['3015517', '28', '133']
['3015532', '28', '133']
['3015539', '28', '132']
['3015553', '28', '132']
['3015560', '28', '132']
['3015568', '28', '132']
['3015582', '28', '132']
['3015589', '28', '132']
['3015603', '28', '132']
['3015611', '28', '132']
['3015618', '28', '132']
['3015632', '29', '133']
['3015640', '28', '133']
['3015654', '28', '133']
['3015661', '28', '132']
['3015668', '28', '132']
['3015683', '28', '132']
['3015690', '28', '132']
['3015704', '28', '132']
['3015711', '28', '133']
['3015719', '28', '133']
['3015733', '28', '133']
['3015740', '28', '133']
['3015755', '28', '133']
['3015762', '28', '133']
['3015769', '28', '133']
['3015783', '28', '133']
['3015791', '28', '133']
['3015805', '28', '133']
['3015812', '28', '133']
['3015819', '28', '133']
['3015834', '28', '133']
['3015841', '28', '133']
['3015855', '28', '133']
['3015863', '27', '133']
['3015870', '27', '133']
['3015884', '27', '133']
['3015891', '27', '134']
['3015906', '27', '134']
['3015913', '27', '134']
['3015920', '27', '134']
['3015934', '27', '134']
['3015942', '27', '134']
['3015956', '27', '134']
['3015963', '27', '134']
['3015970', '27', '135']
['3015985', '27', '135']
['3015992', '26', '135']
['3015999', '27', '135']
['3016014', '27', '135']
['3016021', '27', '136']
['3016035', '27', '136']
['3016042', '27', '136']
['3016049', '27', '137']
['3016064', '27', '137']
['3016071', '27', '137']
['3016086', '27', '138']
['3016093', '27', '138']
['3016100', '27', '138']
['3016114', '26', '138']
['3016121', '26', '138']
['3016136', '26', '138']
['3016143', '26', '138']
['3016150', '25', '138']
['3016165', '25', '139']
['3016172', '25', '139']
['3016186', '26', '140']
['3016193', '26', '140']
['3016201', '26', '140']
['3016215', '25', '141']
['3016222', '25', '141']
['3016237', '25', '141']
['3016244', '25', '141']
['3016251', '25', '141']
['3016265', '26', '140']
['3016272', '26', '139']
['3016287', '27', '139']
['3016294', '27', '138']
['3016301', '27', '138']
['3016316', '27', '138']
['3016323', '27', '139']
['3016337', '27', '138']
['3016344', '27', '138']
['3016352', '27', '138']
['3016366', '27', '138']
['3016373', '27', '138']
['3016388', '27', '139']
['3016395', '27', '138']
['3016402', '27', '138']
['3016416', '28', '136']
['3016424', '28', '135']
['3016438', '27', '131']
['3016445', '27', '129']
['3016452', '26', '128']
['3016467', '26', '127']
['3016474', '25', '127']
['3016488', '25', '126']
['3016495', '25', '126']
['3016503', '25', '126']
['3016517', '25', '126']
['3016524', '24', '125']
['3016539', '23', '124']
['3016546', '23', '123']
['3016553', '23', '123']
['3016567', '23', '123']
['3016575', '24', '123']
['3016589', '24', '124']
['3016596', '25', '124']
['3016603', '24', '123']
['3016618', '24', '123']
['3016625', '24', '122']
['3016632', '24', '122']
['3016646', '25', '122']
['3016654', '25', '122']
['3016668', '25', '123']
['3016675', '25', '123']
['3016683', '25', '123']
['3016697', '25', '123']
['3016704', '25', '124']
['3016718', '25', '124']
['3016726', '25', '124']
['3016733', '26', '124']
['3016747', '26', '125']
['3016754', '27', '125']
['3016769', '27', '125']
['3016776', '28', '125']
['3016783', '28', '124']
['3016798', '29', '124']
['3016805', '29', '125']
['3016819', '30', '125']
['3016826', '30', '125']
['3016834', '30', '125']
['3016848', '30', '126']
['3016855', '30', '126']
['3016869', '31', '127']
['3016877', '31', '127']
['3016884', '32', '127']
['3016898', '32', '127']
['3016906', '32', '127']
['3016920', '33', '128']
['3016927', '33', '128']
['3016934', '33', '128']
['3016949', '33', '128']
['3016956', '34', '129']
['3016970', '34', '129']
['3016977', '34', '129']
['3016985', '35', '130']
['3016999', '35', '130']
['3017006', '36', '131']
['3017021', '36', '132']
['3017028', '36', '132']
['3017035', '37', '132']
['3017049', '37', '133']
['3017057', '37', '134']
['3017071', '37', '134']
['3017078', '37', '134']
['3017085', '37', '135']
['3017100', '38', '135']
['3017107', '38', '136']
['3017121', '39', '136']
['3017129', '39', '136']
['3017136', '40', '136']
['3017150', '41', '137']
['3017157', '41', '137']
['3017172', '42', '138']
['3017179', '42', '138']
['3017186', '43', '139']
['3017200', '43', '139']
['3017208', '44', '139']
['3017222', '44', '140']
['3017229', '45', '140']
['3017236', '45', '140']
['3017251', '46', '141']
['3017258', '46', '141']
['3017265', '46', '141']
['3017280', '47', '141']
['3017287', '47', '141']
['3017301', '48', '140']
['3017308', '48', '140']
['3017315', '49', '140']
['3017330', '49', '141']
['3017337', '49', '141']
['3017352', '49', '141']
['3017359', '49', '141']
['3017366', '49', '141']
['3017380', '49', '142']
['3017387', '50', '142']
['3017402', '50', '142']
['3017409', '51', '142']
['3017416', '51', '142']
['3017431', '51', '141']
['3017438', '51', '141']
['3017452', '52', '141']
['3017459', '52', '141']
['3017467', '52', '141']
['3017481', '52', '141']
['3017488', '52', '141']
['3017503', '53', '141']
['3017510', '53', '141']
['3017517', '53', '141']
['3017531', '53', '141']
['3017538', '53', '141']
['3017553', '54', '140']
['3017560', '54', '140']
['3017567', '54', '140']
['3017582', '54', '140']
['3017589', '54', '140']
['3017603', '55', '140']
['3017610', '55', '140']
['3017618', '56', '140']
['3017632', '57', '141']
['3017639', '57', '141']
['3017654', '58', '141']
['3017661', '58', '141']
['3017668', '58', '141']
['3017682', '58', '140']
['3017690', '58', '140']
['3017704', '58', '140']
['3017711', '59', '140']
['3017718', '59', '140']
['3017733', '59', '140']
['3017740', '59', '140']
['3017754', '59', '139']
['3017761', '59', '139']
['3017769', '60', '139']
['3017783', '60', '139']
['3017790', '61', '139']
['3017805', '61', '139']
['3017812', '61', '139']
['3017819', '62', '139']
['3017833', '62', '139']
['3017841', '62', '139']
['3017855', '62', '140']
['3017862', '63', '140']
['3017869', '63', '140']
['3017884', '63', '140']
['3017891', '63', '140']
['3017905', '63', '140']
['3017912', '64', '140']
['3017920', '64', '140']
['3017934', '65', '140']
['3017941', '65', '140']
['3017956', '65', '140']
['3017963', '66', '140']
['3017970', '66', '140']
['3017984', '66', '140']
['3017992', '66', '140']
['3017999', '67', '140']
['3018013', '67', '140']
['3018020', '68', '141']
['3018035', '68', '141']
['3018042', '69', '142']
['3018049', '69', '142']
['3018064', '70', '142']
['3018071', '70', '143']
['3018085', '71', '143']
['3018092', '71', '143']
['3018100', '71', '143']
['3018114', '72', '144']
['3018121', '72', '144']
['3018135', '73', '144']
['3018143', '73', '145']
['3018150', '74', '145']
['3018164', '74', '145']
['3018172', '75', '146']
['3018186', '75', '147']
['3018193', '75', '147']
['3018200', '75', '147']
['3018215', '76', '148']
['3018222', '76', '148']
['3018236', '76', '149']
['3018243', '76', '149']
['3018251', '77', '150']
['3018265', '77', '150']
['3018272', '77', '150']
['3018287', '77', '151']
['3018294', '77', '151']
['3018301', '77', '151']
['3018315', '78', '152']
['3018323', '78', '152']
['3018337', '78', '153']
['3018344', '78', '153']
['3018351', '78', '153']
['3018366', '78', '154']
['3018373', '78', '154']
['3018388', '78', '155']
['3018395', '79', '155']
['3018402', '79', '156']
['3018417', '79', '156']
['3018424', '79', '157']
['3018431', '79', '157']
['3018446', '80', '158']
['3018453', '80', '158']
['3018467', '80', '159']
['3018474', '79', '160']
['3018481', '79', '160']
['3018496', '79', '161']
['3018503', '79', '162']
['3018518', '80', '162']
