Time:1662106366.656845; +MPOS:74522286,-18,125,0,0,0
Time:1662106366.6640356; +MPOS:74522293,-18,125,0,0,0
Time:1662106366.6711845; +MPOS:74522300,-17,125,0,0,0
Time:1662106366.6784036; +MPOS:74522307,-17,125,0,0,0
Time:1662106366.6902707; +MPOS:74522319,-17,125,0,0,0
Time:1662106366.6974988; +MPOS:74522326,-17,125,0,0,0
Time:1662106366.704662; +MPOS:74522334,-18,125,0,0,0
Time:1662106366.7117825; +MPOS:74522341,-18,125,0,0,0
Time:1662106366.7237701; +MPOS:74522353,-18,126,0,0,0
Time:1662106366.7310162; +MPOS:74522360,-18,126,0,0,0
Time:1662106366.7381659; +MPOS:74522367,-18,126,0,0,0
Time:1662106366.7452397; +MPOS:74522374,-19,126,0,0,0
Time:1662106366.7571936; +MPOS:74522386,-19,126,0,0,0
Time:1662106366.7655725; +MPOS:74522394,-19,127,0,0,0
Time:1662106366.7715774; +MPOS:74522401,-19,127,0,0,0
Time:1662106366.7787652; +MPOS:74522408,-19,127,0,0,0
Time:1662106366.790651; +MPOS:74522420,-19,127,0,0,0
Time:1662106366.7979093; +MPOS:74522427,-18,126,0,0,0
Time:1662106366.805035; +MPOS:74522434,-18,126,0,0,0
Time:1662106366.8121624; +MPOS:74522442,-18,126,0,0,0
Time:1662106366.8241177; +MPOS:74522454,-18,126,0,0,0
Time:1662106366.8313885; +MPOS:74522461,-18,126,0,0,0
Time:1662106366.83853; +MPOS:74522468,-18,126,0,0,0
Time:1662106366.8456156; +MPOS:74522475,-18,125,0,0,0
Time:1662106366.857578; +MPOS:74522487,-18,125,0,0,0
Time:1662106366.864801; +MPOS:74522494,-18,125,0,0,0
Time:1662106366.8719392; +MPOS:74522502,-18,125,0,0,0
Time:1662106366.8791254; +MPOS:74522509,-18,125,0,0,0
Time:1662106366.8910296; +MPOS:74522521,-18,125,0,0,0
Time:1662106366.898278; +MPOS:74522528,-18,125,0,0,0
Time:1662106366.9054132; +MPOS:74522535,-18,125,0,0,0
Time:1662106366.9126508; +MPOS:74522542,-18,125,0,0,0
Time:1662106366.9245303; +MPOS:74522554,-18,125,0,0,0
Time:1662106366.9317296; +MPOS:74522562,-18,125,0,0,0
Time:1662106366.9389155; +MPOS:74522569,-18,126,0,0,0
Time:1662106366.946033; +MPOS:74522576,-19,126,0,0,0
Time:1662106366.9580045; +MPOS:74522588,-19,126,0,0,0
Time:1662106366.9651809; +MPOS:74522595,-19,126,0,0,0
Time:1662106366.9723153; +MPOS:74522602,-18,126,0,0,0
Time:1662106366.9794767; +MPOS:74522610,-18,126,0,0,0
Time:1662106366.991459; +MPOS:74522622,-18,126,0,0,0
Time:1662106366.9986837; +MPOS:74522629,-18,126,0,0,0
Time:1662106367.0058022; +MPOS:74522636,-18,126,0,0,0
Time:1662106367.0130532; +MPOS:74522643,-18,126,0,0,0
Time:1662106367.0249088; +MPOS:74522655,-18,126,0,0,0
Time:1662106367.0321562; +MPOS:74522663,-18,126,0,0,0
Time:1662106367.0392706; +MPOS:74522670,-18,126,0,0,0
Time:1662106367.0464206; +MPOS:74522677,-18,126,0,0,0
Time:1662106367.0583584; +MPOS:74522689,-18,125,0,0,0
Time:1662106367.065565; +MPOS:74522696,-18,125,0,0,0
Time:1662106367.0727766; +MPOS:74522703,-18,125,0,0,0
Time:1662106367.080154; +MPOS:74522710,-18,125,0,0,0
Time:1662106367.0918083; +MPOS:74522722,-18,125,0,0,0
Time:1662106367.0990772; +MPOS:74522730,-17,125,0,0,0
Time:1662106367.1061945; +MPOS:74522737,-17,125,0,0,0
Time:1662106367.113451; +MPOS:74522744,-17,125,0,0,0
Time:1662106367.1253018; +MPOS:74522756,-17,125,0,0,0
Time:1662106367.1325; +MPOS:74522763,-17,125,0,0,0
Time:1662106367.1409924; +MPOS:74522771,-17,125,0,0,0
Time:1662106367.1491983; +MPOS:74522778,-17,125,0,0,0
